Primary Key,Incident Number,Report Type,Report Type Description,Incident Status Code,Incident Status Description,Investigation Status,Incident Occurred,Incident Reported,Incident Location,ZIP,RPA,Zone,Location Code,Location Description,Offense Number,Offense NIBRS,Offense Description,Weapon Primary,Weapon Description,Victim Number,Domestic Related,Victim Type,Victim Description,Victim Gender,Victim Race,Victim Ethnicity,Victim County Resident,Latitude,Longitude,Mapped Location,grid
20180359285_210,20180359285,D,DISPATCHED,A,CLEARED BY ARREST,Closed,4/22/2018 3:24,4/22/2018 15:15,3600 MURFREESBORO PIKE,37013,8867,333,23,RESTAURANT,2,13A,INTENTIONAL AGGRAVATED ASSAULT,2,RIFLE,10,No,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.051,-86.616,"(36.051, -86.616)",3069
20180644195_11,20180644195,D,DISPATCHED,A,CLEARED BY ARREST,Closed,7/26/2018 22:00,7/26/2018 22:14,300 CALLYWOOD CT,37217,8935,535,13,"HIGHWAY, ROAD, ALLEY",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,Yes,I,INDIVIDUAL (18 AND OVER),F,W,Non-Hispanic,RESIDENT,36.09,-86.647,"(36.09, -86.647)",2866
20180638163_11,20180638163,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,7/25/2018 2:47,7/25/2018 3:52,1900 KAREN DR,37217,8887,531,22,"RESIDENCE, HOME",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,Yes,I,INDIVIDUAL (18 AND OVER),F,W,Non-Hispanic,RESIDENT,36.14,-86.704,"(36.14, -86.704)",2405
20180404015_11,20180404015,D,DISPATCHED,O,OPEN,Open,5/6/2018 23:00,5/7/2018 13:29,HUTTON DR,,,,22,"RESIDENCE, HOME",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,No,I,INDIVIDUAL (18 AND OVER),M,B,Non-Hispanic,UNKNOWN,36.13,-86.75,"(36.13, -86.75)",2032
20180655914_11,20180655914,D,DISPATCHED,O,OPEN,Open,7/31/2018 6:45,7/31/2018 10:46,BRIDGEWAY DR,,,,90,APARTMENT,1,13A,AGGRAV ASSLT - NONFAMILY-WEAPON,6,LETHAL/CUTTING INSTRUMENT,1,Yes,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,UNKNOWN,36.1,-86.72,"(36.1, -86.72)",2296
20180562960_11,20180562960,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,6/29/2018 11:45,6/29/2018 0:27,2500 EDGE O LAKE DR,37217,8939,535,22,"RESIDENCE, HOME",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,Yes,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.08,-86.643,"(36.08, -86.643)",2918
20180156505_14,20180156505,D,DISPATCHED,O,OPEN,Open,2/17/2018 1:27,2/17/2018 2:39,BROADWAY,,,,3,"BAR, NIGHT CLUB",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),4,No,I,INDIVIDUAL (18 AND OVER),F,W,Non-Hispanic,NON RESIDENT,36.16,-86.78,"(36.16, -86.78)",1765
20180640753_11,20180640753,D,DISPATCHED,O,OPEN,Open,7/25/2018 0:00,7/25/2018 22:17,ALDERSGATE RD,,,,22,"RESIDENCE, HOME",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,No,I,INDIVIDUAL (18 AND OVER),F,W,Unknown,UNKNOWN,36.08,-86.66,"(36.08, -86.66)",2756
20180505100_11,20180505100,D,DISPATCHED,O,OPEN,Open,6/10/2018 19:17,6/10/2018 19:43,12TH AVE S,,,,22,"RESIDENCE, HOME",1,13A,"Assault, Aggravated - Deadly Weapon - Int/Kn",1,HANDGUN,1,No,I,INDIVIDUAL (18 AND OVER),M,B,Non-Hispanic,RESIDENT,36.13,-86.79,"(36.13, -86.79)",1645
20180653499_11,20180653499,D,DISPATCHED,O,OPEN,Open,7/30/2018 0:30,7/30/2018 13:49,MYATT DR,,,,14,"HOTEL, MOTEL, ETC.",1,13C,ASSAULT- FEAR OF BODILY INJURY,17,NONE,1,No,I,INDIVIDUAL (18 AND OVER),F,W,Non-Hispanic,NON RESIDENT,36.29,-86.7,"(36.29, -86.7)",2436
20180659447_11,20180659447,D,DISPATCHED,O,OPEN,Open,8/1/2018 8:44,8/1/2018 9:38,12TH AVE S,,,,5,"COMMERCIAL, OFFICE BUILDING",1,13C,ASSAULT- FEAR OF BODILY INJURY,17,NONE,1,No,I,INDIVIDUAL (18 AND OVER),F,W,Non-Hispanic,RESIDENT,36.14,-86.79,"(36.14, -86.79)",1644
20180485486_11,20180485486,D,DISPATCHED,A,CLEARED BY ARREST,Closed,6/4/2018 0:50,6/4/2018 3:09,1700 UNDERWOOD ST,37208,4475,613,13,"HIGHWAY, ROAD, ALLEY",1,13B,ASSAULT- OFFENSIVE OR PROVOCATIVE CONTACT,9,PERSONAL (HANDS),1,Yes,I,INDIVIDUAL (18 AND OVER),M,B,Non-Hispanic,RESIDENT,36.174,-86.806,"(36.174, -86.806)",1523
20180576289_11,20180576289,D,DISPATCHED,O,OPEN,Open,7/3/2018 19:56,7/3/2018 19:56,2ND AVE N,,,,19,PARK,1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,No,I,INDIVIDUAL (18 AND OVER),M,B,Non-Hispanic,RESIDENT,36.18,-86.78,"(36.18, -86.78)",1762
20180483089_11,20180483089,D,DISPATCHED,O,OPEN,Open,6/2/2018 22:00,6/3/2018 1:00,CHARLOTTE AVE,,,,25,"SERVICE, GAS STATION",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,Yes,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.16,-86.81,"(36.16, -86.81)",1469
20180596366_12,20180596366,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,7/9/2018 3:00,7/10/2018 20:17,100 MILLWOOD DR,37217,8815,531,90,APARTMENT,1,13C,ASSAULT- FEAR OF BODILY INJURY,17,NONE,2,No,I,INDIVIDUAL (18 AND OVER),M,B,Non-Hispanic,RESIDENT,36.13,-86.714,"(36.13, -86.714)",2348
20180569037_21,20180569037,D,DISPATCHED,O,OPEN,Open,7/1/2018 13:30,7/1/2018 13:30,WHITAKER DR,,,,22,"RESIDENCE, HOME",2,13C,ASSAULT- FEAR OF BODILY INJURY,17,NONE,1,No,I,INDIVIDUAL (18 AND OVER),M,W,Unknown,RESIDENT,36.05,-86.74,"(36.05, -86.74)",2113
20180505979_22,20180505979,D,DISPATCHED,A,CLEARED BY ARREST,Closed,6/11/2018 4:29,6/11/2018 8:03,100 FAIN ST,37210,8221,511,22,"RESIDENCE, HOME",2,13C,ASSAULT- FEAR OF BODILY INJURY,17,NONE,2,Yes,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.152,-86.755,"(36.152, -86.755)",1962
20180629133_11,20180629133,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,7/21/2018 20:00,7/22/2018 0:22,300 TAMPA DR,37211,8443,317,90,APARTMENT,1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,No,I,INDIVIDUAL (18 AND OVER),F,W,Hispanic,RESIDENT,36.084,-86.711,"(36.084, -86.711)",2356
20180470037_22,20180470037,D,DISPATCHED,O,OPEN,Open,5/29/2018 18:30,5/29/2018 20:34,19TH AVE N,,,,22,"RESIDENCE, HOME",2,13B,ASSAULT- OFFENSIVE OR PROVOCATIVE CONTACT,9,PERSONAL (HANDS),2,Yes,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.16,-86.8,"(36.16, -86.8)",1581
20180648523_11,20180648523,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,7/28/2018 0:54,7/28/2018 14:00,700 26TH AVE N,37208,5311,615,22,"RESIDENCE, HOME",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,Yes,I,INDIVIDUAL (18 AND OVER),F,W,Non-Hispanic,RESIDENT,36.159,-86.815,"(36.159, -86.815)",1469
20180620350_11,20180620350,D,DISPATCHED,A,CLEARED BY ARREST,Closed,7/18/2018 23:00,7/19/2018 1:24,1800 WARFIELD DR,37215,6405,825,22,"RESIDENCE, HOME",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,Yes,I,INDIVIDUAL (18 AND OVER),M,W,Non-Hispanic,RESIDENT,36.102,-86.811,"(36.102, -86.811)",1479
20180463381_11,20180463381,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,5/26/2018 19:45,5/27/2018 0:39,700 MAYLENE DR,37115,1715,715,22,"RESIDENCE, HOME",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,Yes,I,INDIVIDUAL (18 AND OVER),F,W,Non-Hispanic,RESIDENT,36.28,-86.697,"(36.28, -86.697)",2438
20180539548_11,20180539548,S,SUSPECT,O,OPEN,Open,6/22/2018 1:20,6/22/2018 3:24,MERCER DR,,,,22,"RESIDENCE, HOME",1,13C,ASSAULT- FEAR OF BODILY INJURY,17,NONE,1,No,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.2,-86.6,"(36.2, -86.6)",3182
20180565433_11,20180565433,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,6/30/2018 0:00,6/30/2018 5:23,900 NESBITT LN,37115,1747,723,13,"HIGHWAY, ROAD, ALLEY",1,13B,SIMPLE ASSLT - STRANGULATION (NO LOSS OF CONSCIOUSNESS),15,OTHER,1,Yes,I,INDIVIDUAL (18 AND OVER),F,W,Non-Hispanic,RESIDENT,36.272,-86.734,"(36.272, -86.734)",2141
20180567070_11,20180567070,D,DISPATCHED,O,OPEN,Open,6/30/2018 18:35,6/30/2018 19:27,MURFREESBORO PIKE,,,,8,"DEPARTMENT, DISCOUNT STORE",1,13C,ASSAULT- FEAR OF BODILY INJURY,17,NONE,1,No,I,INDIVIDUAL (18 AND OVER),M,W,Non-Hispanic,RESIDENT,36.13,-86.71,"(36.13, -86.71)",2348
20180566304_11,20180566304,D,DISPATCHED,A,CLEARED BY ARREST,Closed,6/30/2018 13:36,6/30/2018 14:37,500 CUMBERLAND AVE,37115,1703,715,13,"HIGHWAY, ROAD, ALLEY",1,13B,ASSAULT OF OFFICER - BODILY INJURY,9,PERSONAL (HANDS),1,No,P,POLICE OFFICER,M,W,Non-Hispanic,RESIDENT,36.267,-86.704,"(36.267, -86.704)",2383
20180312393_11,20180312393,D,DISPATCHED,A,CLEARED BY ARREST,Closed,4/7/2018 11:00,4/7/2018 12:43,1800 ALBION ST,37208,5327,615,9,"DRUG, STORE, DOCTOR'S OFFICE, HOSPITAL",1,13A,"Assault, Officer Agg - Serious Injury- Int/Kn- Acting in Concert",9,PERSONAL (HANDS),1,No,P,POLICE OFFICER,M,W,Non-Hispanic,RESIDENT,36.168,-86.806,"(36.168, -86.806)",1524
20180595327_11,20180595327,D,DISPATCHED,A,CLEARED BY ARREST,Closed,7/10/2018 10:45,7/10/2018 11:27,500 S 8TH ST,37206,1045,211,13,"HIGHWAY, ROAD, ALLEY",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,No,I,INDIVIDUAL (18 AND OVER),F,W,Non-Hispanic,RESIDENT,36.17,-86.756,"(36.17, -86.756)",1959
20180560352_11,20180560352,D,DISPATCHED,O,OPEN,Open,6/28/2018 16:50,6/28/2018 17:33,SMITH SPRINGS RD,,,,3,"BAR, NIGHT CLUB",1,13C,ASSAULT- FEAR OF BODILY INJURY,17,NONE,1,No,I,INDIVIDUAL (18 AND OVER),M,W,Non-Hispanic,RESIDENT,36.09,-86.61,"(36.09, -86.61)",3110
20180647008_11,20180647008,D,DISPATCHED,O,OPEN,Open,7/27/2018 20:55,7/27/2018 21:52,OPRY MILLS DR,,,,55,Shopping Mall,1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,No,I,INDIVIDUAL (18 AND OVER),M,B,Non-Hispanic,UNKNOWN,36.21,-86.69,"(36.21, -86.69)",2506
20180640004_11,20180640004,D,DISPATCHED,O,OPEN,Open,7/25/2018 16:15,7/25/2018 16:52,EDGEHILL AVE,,,,90,APARTMENT,1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,Yes,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.14,-86.78,"(36.14, -86.78)",1769
20180442225_11,20180442225,D,DISPATCHED,P,PROSECUTION DECLINED,Closed,5/19/2018 15:00,5/19/2018 17:30,400 4TH AVE N,37219,4203,411,39,Arena/Stadium/Fairgrounds/Coliseum,1,13B,ASSAULT- OFFENSIVE OR PROVOCATIVE CONTACT,9,PERSONAL (HANDS),1,Yes,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.168,-86.782,"(36.168, -86.782)",1701
20180187413_11,20180187413,D,DISPATCHED,A,CLEARED BY ARREST,Closed,2/27/2018 1:30,2/27/2018 4:53,2300 MURFREESBORO PIKE,37217,8891,325,20,"PARKING LOT, GARAGE",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,Yes,I,INDIVIDUAL (18 AND OVER),F,W,Non-Hispanic,RESIDENT,36.087,-86.649,"(36.087, -86.649)",2867
20180450341_11,20180450341,W,WITNESS,R,REFUSED TO COOPERATE,Closed,5/15/2018 18:00,5/23/2018 11:33,5000 SUTER DR,37211,8611,833,22,"RESIDENCE, HOME",1,13B,SIMPLE ASSLT - STRANGULATION (NO LOSS OF CONSCIOUSNESS),9,PERSONAL (HANDS),1,Yes,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.071,-86.737,"(36.071, -86.737)",2176
20180535313_11,20180535313,D,DISPATCHED,A,CLEARED BY ARREST,Closed,6/20/2018 19:15,6/20/2018 21:10,1300 DICKERSON PIKE S,37072,2137,725,20,"PARKING LOT, GARAGE",1,13B,ASSAULT- OFFENSIVE OR PROVOCATIVE CONTACT,15,OTHER,1,No,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.289,-86.742,"(36.289, -86.742)",2072
20180413892_11,20180413892,D,DISPATCHED,A,CLEARED BY ARREST,Closed,5/10/2018 7:30,5/10/2018 9:35,2300 BRICK CHURCH PIKE,37207,3021,621,23,RESTAURANT,1,13B,ASSAULT- OFFENSIVE OR PROVOCATIVE CONTACT,9,PERSONAL (HANDS),1,Yes,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.208,-86.778,"(36.208, -86.778)",1757
20180667928_11,20180667928,D,DISPATCHED,O,OPEN,Open,8/4/2018 2:20,8/4/2018 3:21,BELL RD,,,,22,"RESIDENCE, HOME",1,13B,ASSAULT- OFFENSIVE OR PROVOCATIVE CONTACT,9,PERSONAL (HANDS),1,No,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.17,-86.61,"(36.17, -86.61)",3097
20180422439_12,20180422439,D,DISPATCHED,A,CLEARED BY ARREST,Closed,5/13/2018 2:00,5/13/2018 4:22,1400 23RD AVE N,37208,4479,613,22,"RESIDENCE, HOME",1,13A,INTENTIONAL AGGRAVATED ASSAULT,7,CLUB,2,No,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.172,-86.812,"(36.172, -86.812)",1467
20180517747_11,20180517747,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,6/14/2018 17:00,6/14/2018 18:53,4100 LEBANON PIKE,37076,9719,523,14,"HOTEL, MOTEL, ETC.",1,13C,ASSAULT- FEAR OF BODILY INJURY,17,NONE,1,Yes,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.201,-86.618,"(36.201, -86.618)",3043
20180605905_11,20180605905,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,7/13/2018 21:00,7/13/2018 22:00,3300 CLIFTON AVE,37209,4579,613,90,APARTMENT,1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,Yes,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.159,-86.826,"(36.159, -86.826)",1359
20180610470_11,20180610470,D,DISPATCHED,O,OPEN,Open,7/14/2018 10:30,7/15/2018 21:58,E OLD HICKORY BLVD,,,,25,"SERVICE, GAS STATION",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,No,I,INDIVIDUAL (18 AND OVER),F,W,Non-Hispanic,RESIDENT,36.26,-86.68,"(36.26, -86.68)",2612
20180570273_11,20180570273,D,DISPATCHED,A,CLEARED BY ARREST,Closed,7/1/2018 22:25,7/2/2018 3:14,4000 DICKERSON PIKE,37207,2131,725,22,"RESIDENCE, HOME",1,13B,ASSAULT- OFFENSIVE OR PROVOCATIVE CONTACT,15,OTHER,1,Yes,I,INDIVIDUAL (18 AND OVER),F,W,Unknown,RESIDENT,36.277,-86.752,"(36.277, -86.752)",2007
20180644329_11,20180644329,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,7/26/2018 22:30,7/27/2018 0:07,300 BONNALYNN DR,37076,9613,521,22,"RESIDENCE, HOME",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,Yes,I,INDIVIDUAL (18 AND OVER),M,W,Non-Hispanic,RESIDENT,36.108,-86.813,"(36.108, -86.813)",1478
20180124939_11,20180124939,W,WITNESS,J,"JUVENILE, NO CUSTODY",Closed,2/1/2018 12:00,2/7/2018 8:11,200 ANTIOCH PIKE,37211,8401,313,53,School-Elementary/Secondary,1,13B,SIMPLE ASSLT,15,OTHER,1,No,I,INDIVIDUAL (18 AND OVER),M,W,Non-Hispanic,RESIDENT,36.101,-86.727,"(36.101, -86.727)",2235
20180530684_13,20180530684,D,DISPATCHED,A,CLEARED BY ARREST,Closed,6/19/2018 0:00,6/19/2018 0:24,100  E THOMPSON,37211,,,13,"HIGHWAY, ROAD, ALLEY",1,13A,INTENTIONAL AGGRAVATED ASSAULT,8,MOTOR VEHICLE,3,No,I,INDIVIDUAL (18 AND OVER),M,W,Hispanic,RESIDENT,36.111,-86.724,"(36.111, -86.724)",2234
20180464616_11,20180464616,D,DISPATCHED,A,CLEARED BY ARREST,Closed,5/27/2018 13:30,5/28/2018 5:50,5000 HASTY DR,37211,8659,835,22,"RESIDENCE, HOME",1,13A,AGGRAV ASSLT - FAMILY-WEAPON,6,LETHAL/CUTTING INSTRUMENT,1,Yes,I,INDIVIDUAL (18 AND OVER),F,A,Non-Hispanic,RESIDENT,36.06,-86.719,"(36.06, -86.719)",2303
20180613430_11,20180613430,D,DISPATCHED,O,OPEN,Open,7/16/2018 21:08,7/16/2018 21:29,WOODLAND ST,,,,20,"PARKING LOT, GARAGE",1,13A,"Assault, Aggravated - Deadly Weapon - Int/Kn",6,LETHAL/CUTTING INSTRUMENT,1,No,I,INDIVIDUAL (18 AND OVER),M,B,Non-Hispanic,RESIDENT,36.17,-86.76,"(36.17, -86.76)",1892
20180615830_11,20180615830,D,DISPATCHED,A,CLEARED BY ARREST,Closed,7/17/2018 15:40,7/17/2018 20:20,900 BELLEVUE RD,37221,4811,125,22,"RESIDENCE, HOME",1,13B,ASSAULT- OFFENSIVE OR PROVOCATIVE CONTACT,9,PERSONAL (HANDS),1,No,I,INDIVIDUAL (18 AND OVER),F,W,Non-Hispanic,RESIDENT,36.074,-86.941,"(36.074, -86.941)",470
20180487944_11,20180487944,D,DISPATCHED,A,CLEARED BY ARREST,Closed,6/4/2018 21:30,6/4/2018 22:58,1500 9TH AVE N,37208,4345,617,90,APARTMENT,1,13B,SIMPLE ASSLT,15,OTHER,1,No,I,INDIVIDUAL (18 AND OVER),M,B,Non-Hispanic,RESIDENT,36.177,-86.797,"(36.177, -86.797)",1578
20180577098_11,20180577098,S,SUSPECT,R,REFUSED TO COOPERATE,Closed,7/3/2018 1:00,7/4/2018 4:56,3RD AVE S & BROADWAY,37201,4103,421,13,"HIGHWAY, ROAD, ALLEY",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,No,I,INDIVIDUAL (18 AND OVER),M,W,Non-Hispanic,RESIDENT,36.162,-86.776,"(36.162, -86.776)",1765
20180563505_11,20180563505,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,5/1/2018 0:00,6/29/2018 16:45,5500 CHARLOTTE PIKE,37209,5101,111,22,"RESIDENCE, HOME",1,13C,ASSAULT- FEAR OF BODILY INJURY,17,NONE,1,Yes,I,INDIVIDUAL (18 AND OVER),F,W,Non-Hispanic,RESIDENT,36.151,-86.856,"(36.151, -86.856)",1135
20180532698_11,20180532698,D,DISPATCHED,O,OPEN,Open,6/19/2018 22:38,6/20/2018 1:13,15TH AVE N,,,,22,"RESIDENCE, HOME",1,13C,ASSAULT- FEAR OF BODILY INJURY,17,NONE,1,No,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.19,-86.81,"(36.19, -86.81)",1464
20180483039_11,20180483039,D,DISPATCHED,O,OPEN,Open,6/2/2018 23:39,6/3/2018 0:36,BELL RD,,,,90,APARTMENT,1,13B,ASSAULT- OFFENSIVE OR PROVOCATIVE CONTACT,9,PERSONAL (HANDS),1,No,I,INDIVIDUAL (18 AND OVER),F,W,Hispanic,RESIDENT,36.06,-86.64,"(36.06, -86.64)",2922
20180057298_12,20180057298,D,DISPATCHED,A,CLEARED BY ARREST,Closed,1/18/2018 10:49,1/18/2018 11:55,1000 STROUSE AVE,37206,1895,227,22,"RESIDENCE, HOME",1,13A,AGGRAV ASSLT - NONFAMILY-GUN,01S,HANDGUN - SEMIAUTOMATIC,2,No,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.195,-86.748,"(36.195, -86.748)",2021
20180272518_11,20180272518,D,DISPATCHED,O,OPEN,Open,3/25/2018 18:39,3/25/2018 19:55,HWY 70 S,,,,22,"RESIDENCE, HOME",1,13C,ASSAULT- FEAR OF BODILY INJURY,17,NONE,1,Yes,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.08,-86.91,"(36.08, -86.91)",734
20180584140_11,20180584140,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,7/6/2018 10:41,7/6/2018 0:57,2500 SANTI AVE,37208,4463,613,22,"RESIDENCE, HOME",1,13A,AGGRAV ASSLT - FAMILY-WEAPON,7,CLUB,1,Yes,I,INDIVIDUAL (18 AND OVER),F,B,Unknown,RESIDENT,36.179,-86.817,"(36.179, -86.817)",1411
20180063577_11,20180063577,D,DISPATCHED,O,OPEN,Open,1/19/2018 21:30,1/20/2018 1:16,BROADWAY,,,,39,Arena/Stadium/Fairgrounds/Coliseum,1,13A,INTENTIONAL AGGRAVATED ASSAULT,9,PERSONAL (HANDS),1,No,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,NON RESIDENT,36.16,-86.78,"(36.16, -86.78)",1765
20180493946_11,20180493946,D,DISPATCHED,O,OPEN,Open,6/6/2018 18:50,6/6/2018 21:14,MONROE ST,,,,4,"CHURCH, SYNAGOGUE, TEMPLE",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,No,I,INDIVIDUAL (18 AND OVER),M,B,Non-Hispanic,RESIDENT,36.17,-86.8,"(36.17, -86.8)",1580
20180227975_11,20180227975,D,DISPATCHED,A,CLEARED BY ARREST,Closed,3/11/2018 14:00,3/11/2018 21:20,1400 BRICK CHURCH PIKE,37207,3007,621,14,"HOTEL, MOTEL, ETC.",1,13A,"Assault, Aggravated - Deadly Weapon - Int/Kn",1,HANDGUN,1,Yes,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.202,-86.777,"(36.202, -86.777)",1758
20180525898_11,20180525898,D,DISPATCHED,A,CLEARED BY ARREST,Closed,6/17/2018 17:09,6/18/2018 1:01,5100 LINBAR DR,37211,8707,321,22,"RESIDENCE, HOME",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,Yes,I,INDIVIDUAL (18 AND OVER),F,W,Non-Hispanic,NON RESIDENT,36.081,-86.699,"(36.081, -86.699)",2472
20180444834_11,20180444834,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,5/20/2018 19:00,5/20/2018 20:48,DR D B TODD JR BLVD & HERMAN ST,37208,5331,615,13,"HIGHWAY, ROAD, ALLEY",1,13C,ASSAULT- FEAR OF BODILY INJURY,16,Unarmed,1,Yes,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.164,-86.804,"(36.164, -86.804)",1525
20180518617_12,20180518617,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,6/15/2018 0:02,6/15/2018 0:30,1900 DIVISION ST,37203,6711,811,3,"BAR, NIGHT CLUB",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),2,No,I,INDIVIDUAL (18 AND OVER),M,W,Non-Hispanic,NON RESIDENT,36.15,-86.797,"(36.15, -86.797)",1583
20180579019_11,20180579019,D,DISPATCHED,A,CLEARED BY ARREST,Closed,7/4/2018 19:30,7/4/2018 23:41,4900 WHITTIER DR,37138,9729,525,22,"RESIDENCE, HOME",1,13B,SIMPLE ASSLT,9,PERSONAL (HANDS),1,Yes,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.224,-86.587,"(36.224, -86.587)",3219
20180590687_11,20180590687,D,DISPATCHED,A,CLEARED BY ARREST,Closed,7/8/2018 21:15,7/8/2018 21:54,2800 OLD MATTHEWS RD,37207,3047,621,22,"RESIDENCE, HOME",1,13A,INTENTIONAL AGGRAVATED ASSAULT,9,PERSONAL (HANDS),1,No,I,INDIVIDUAL (18 AND OVER),M,B,Non-Hispanic,RESIDENT,36.218,-86.794,"(36.218, -86.794)",1630
20180576732_12,20180576732,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,7/3/2018 20:57,7/3/2018 22:33,200 LAFAYETTE ST,37210,8209,511,90,APARTMENT,1,13B,SIMPLE ASSLT,15,OTHER,2,Yes,I,INDIVIDUAL (18 AND OVER),F,B,Non-Hispanic,RESIDENT,36.148,-86.76,"(36.148, -86.76)",1895
20180627726_11,20180627726,D,DISPATCHED,O,OPEN,Open,7/21/2018 10:30,7/21/2018 11:12,CALDWELL LN,,,,13,"HIGHWAY, ROAD, ALLEY",1,13C,ASSAULT- FEAR OF BODILY INJURY,9,PERSONAL (HANDS),1,No,I,INDIVIDUAL (18 AND OVER),M,W,Unknown,UNKNOWN,36.11,-86.77,"(36.11, -86.77)",1837
20180589408_11,20180589408,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,7/7/2018 17:00,7/8/2018 11:55,600 BROOKSBORO TER,37217,8937,535,22,"RESIDENCE, HOME",1,13C,ASSAULT- FEAR OF BODILY INJURY,17,NONE,1,Yes,I,INDIVIDUAL (18 AND OVER),M,B,Non-Hispanic,RESIDENT,36.084,-86.643,"(36.084, -86.643)",2917
20180587605_11,20180587605,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,7/7/2018 17:00,7/7/2018 18:34,1500 RIVERCHASE BLVD,37115,1721,727,90,APARTMENT,1,13C,ASSAULT- FEAR OF BODILY INJURY,17,NONE,1,Yes,I,INDIVIDUAL (18 AND OVER),F,W,Unknown,RESIDENT,36.305,-86.68,"(36.305, -86.68)",2604
20180084874_11,20180084874,D,DISPATCHED,R,REFUSED TO COOPERATE,Closed,1/7/2018 17:00,1/26/2018 11:28,3900 SOUTHVIEW DR,37218,3149,625,22,"RESIDENCE, HOME",1,13A,INTENTIONAL AGGRAVATED ASSAULT,7,CLUB,1,No,I,INDIVIDUAL (18 AND OVER),F,W,Non-Hispanic,RESIDENT,36.21,-86.844,"(36.21, -86.844)",1240
